Starting hyperparameter tuning for d01000-3.txt

---------------- Number_of_checks_greedy_H: 150 ------------------------

------------------------------------------- Number_of_checks_greedy_V: 130 -------------------------------------------

Total score: 21014125, Elapsed time: 0.24 seconds

Total score: 22539692, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22543608, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22547524, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22551440, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22555356, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22559272, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22563188, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22567104, Elapsed time: 0.26 seconds
H_merge: 50000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22571020, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22574936, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22578852, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22582768, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22586684, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22590600, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22594516, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22598432, Elapsed time: 0.26 seconds
H_merge: 50000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22602348, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22606264, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22610180, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22614096, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22618012, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22621928, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22625844, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22629760, Elapsed time: 0.26 seconds
H_merge: 50000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22633676, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22637592, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22641508, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22645424, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22649340, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22653256, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22657172, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22661088, Elapsed time: 0.26 seconds
H_merge: 50000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22665004, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22668920, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22672836, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22676752, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22680668, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22684584, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22688500, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22692416, Elapsed time: 0.26 seconds
H_merge: 50000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22696332, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22700248, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22704164, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22708080, Elapsed time: 0.25 seconds
H_merge: 10000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22711996, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22715912, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22719828, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22723744, Elapsed time: 0.26 seconds
H_merge: 50000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22727660, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22731576, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22735492, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22739408, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22743324, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22747240, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22751156, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 22755072, Elapsed time: 0.25 seconds
H_merge: 50000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

------------------------------------------- Number_of_checks_greedy_V: 390 -------------------------------------------

Total score: 22758988, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22762904, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22766820, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22770736, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22774652, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22778568, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22782484, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22786400, Elapsed time: 0.26 seconds
H_merge: 50000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22790316, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22794232, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22798148, Elapsed time: 0.25 seconds
H_merge: 5000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22802064, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22805980, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22809896, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22813812, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22817728, Elapsed time: 0.27 seconds
H_merge: 50000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22821644, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22825560, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22829476, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22833392, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22837308, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22841224, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22845140, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22849056, Elapsed time: 0.26 seconds
H_merge: 50000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22852972, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22856888, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22860804, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22864720, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22868636, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22872552, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22876468, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22880384, Elapsed time: 0.26 seconds
H_merge: 50000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22884300, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22888216, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22892132, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22896048, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22899964, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22903880, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22907796, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22911712, Elapsed time: 0.26 seconds
H_merge: 50000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22915628, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22919544, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22923460, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22927376, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22931292, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22935208, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22939124, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22943040, Elapsed time: 0.26 seconds
H_merge: 50000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22946956, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22950872, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22954788, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22958704, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22962620, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22966536, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22970452, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22974368, Elapsed time: 0.26 seconds
H_merge: 50000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22978284, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22982200, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22986116, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22990032, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22993948, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 22997864, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 23001780, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 23005696, Elapsed time: 0.26 seconds
H_merge: 50000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

------------------------------------------- Number_of_checks_greedy_V: 520 -------------------------------------------

Total score: 23009612, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23013528, Elapsed time: 0.27 seconds
H_merge: 1000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23017444, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23021360, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23025276, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23029192, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23033108, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23037024, Elapsed time: 0.26 seconds
H_merge: 50000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23040940, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23044856, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23048772, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23052688, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23056604, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23060520, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23064436, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23068352, Elapsed time: 0.26 seconds
H_merge: 50000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23072268, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23076184, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23080100, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23084016, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23087932, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23091848, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23095764, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23099680, Elapsed time: 0.26 seconds
H_merge: 50000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23103596, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23107512, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23111428, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23115344, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23119260, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23123176, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23127092, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23131008, Elapsed time: 0.26 seconds
H_merge: 50000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23134924, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23138840, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23142756, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23146672, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23150588, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23154504, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23158420, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23162336, Elapsed time: 0.26 seconds
H_merge: 50000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23166252, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23170168, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23174084, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23178000, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23181916, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23185832, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23189748, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23193664, Elapsed time: 0.26 seconds
H_merge: 50000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23197580, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23201496, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23205412, Elapsed time: 0.26 seconds
H_merge: 5000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23209328, Elapsed time: 0.26 seconds
H_merge: 10000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23213244, Elapsed time: 0.26 seconds
H_merge: 20000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23217160, Elapsed time: 0.26 seconds
H_merge: 30000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23221076, Elapsed time: 0.26 seconds
H_merge: 40000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23224992, Elapsed time: 0.26 seconds
H_merge: 50000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23228908, Elapsed time: 0.26 seconds
H_merge: 500, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 23232824, Elapsed time: 0.26 seconds
H_merge: 1000, V_merge: 50000
