Starting hyperparameter tuning for d05000-0.txt

---------------- Number_of_checks_greedy_H: 150 ------------------------

------------------------------------------- Number_of_checks_greedy_V: 130 -------------------------------------------

Total score: 33514210, Elapsed time: 1.43 seconds

Total score: 40577763, Elapsed time: 1.88 seconds
H_merge: 1000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 40597353, Elapsed time: 2.32 seconds
H_merge: 5000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 40616943, Elapsed time: 2.30 seconds
H_merge: 10000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 40636533, Elapsed time: 2.28 seconds
H_merge: 20000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 40656123, Elapsed time: 2.33 seconds
H_merge: 30000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 40675713, Elapsed time: 2.28 seconds
H_merge: 40000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 40695303, Elapsed time: 2.29 seconds
H_merge: 50000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 40715263, Elapsed time: 1.69 seconds
H_merge: 500, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 40735058, Elapsed time: 1.85 seconds
H_merge: 1000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 40754648, Elapsed time: 2.29 seconds
H_merge: 5000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 40774238, Elapsed time: 2.27 seconds
H_merge: 10000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 40793828, Elapsed time: 2.28 seconds
H_merge: 20000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 40813418, Elapsed time: 2.30 seconds
H_merge: 30000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 40833008, Elapsed time: 2.29 seconds
H_merge: 40000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 40852598, Elapsed time: 2.29 seconds
H_merge: 50000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 40872558, Elapsed time: 1.64 seconds
H_merge: 500, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 40892353, Elapsed time: 1.87 seconds
H_merge: 1000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 40911943, Elapsed time: 2.29 seconds
H_merge: 5000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 40931533, Elapsed time: 2.28 seconds
H_merge: 10000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 40951123, Elapsed time: 2.30 seconds
H_merge: 20000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 40970713, Elapsed time: 2.30 seconds
H_merge: 30000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 40990303, Elapsed time: 2.28 seconds
H_merge: 40000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 41009893, Elapsed time: 2.29 seconds
H_merge: 50000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 41029853, Elapsed time: 1.65 seconds
H_merge: 500, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 41049648, Elapsed time: 1.86 seconds
H_merge: 1000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 41069238, Elapsed time: 2.29 seconds
H_merge: 5000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 41088828, Elapsed time: 2.29 seconds
H_merge: 10000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 41108418, Elapsed time: 2.30 seconds
H_merge: 20000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 41128008, Elapsed time: 2.30 seconds
H_merge: 30000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 41147598, Elapsed time: 2.28 seconds
H_merge: 40000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 41167188, Elapsed time: 2.31 seconds
H_merge: 50000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

------------------------------------------- Number_of_checks_greedy_V: 260 -------------------------------------------

Total score: 41187055, Elapsed time: 2.30 seconds
H_merge: 500, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41206757, Elapsed time: 2.50 seconds
H_merge: 1000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41226255, Elapsed time: 2.93 seconds
H_merge: 5000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41245753, Elapsed time: 2.96 seconds
H_merge: 10000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41265251, Elapsed time: 2.92 seconds
H_merge: 20000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41284749, Elapsed time: 2.92 seconds
H_merge: 30000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41304247, Elapsed time: 2.95 seconds
H_merge: 40000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41323745, Elapsed time: 2.95 seconds
H_merge: 50000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41343612, Elapsed time: 2.30 seconds
H_merge: 500, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41363314, Elapsed time: 2.50 seconds
H_merge: 1000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41382812, Elapsed time: 2.93 seconds
H_merge: 5000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41402310, Elapsed time: 2.93 seconds
H_merge: 10000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41421808, Elapsed time: 2.91 seconds
H_merge: 20000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41441306, Elapsed time: 2.90 seconds
H_merge: 30000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41460804, Elapsed time: 2.93 seconds
H_merge: 40000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41480302, Elapsed time: 2.93 seconds
H_merge: 50000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41500203, Elapsed time: 2.38 seconds
H_merge: 500, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41519939, Elapsed time: 2.58 seconds
H_merge: 1000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41539470, Elapsed time: 3.01 seconds
H_merge: 5000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41559001, Elapsed time: 3.01 seconds
H_merge: 10000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41578532, Elapsed time: 3.01 seconds
H_merge: 20000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41598063, Elapsed time: 3.03 seconds
H_merge: 30000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41617594, Elapsed time: 3.00 seconds
H_merge: 40000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41637125, Elapsed time: 2.99 seconds
H_merge: 50000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41657026, Elapsed time: 2.37 seconds
H_merge: 500, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41676762, Elapsed time: 2.60 seconds
H_merge: 1000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41696293, Elapsed time: 3.01 seconds
H_merge: 5000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41715824, Elapsed time: 2.99 seconds
H_merge: 10000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41735355, Elapsed time: 3.02 seconds
H_merge: 20000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41754886, Elapsed time: 2.98 seconds
H_merge: 30000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41774417, Elapsed time: 3.01 seconds
H_merge: 40000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41793948, Elapsed time: 2.99 seconds
H_merge: 50000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41813849, Elapsed time: 2.35 seconds
H_merge: 500, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41833585, Elapsed time: 2.56 seconds
H_merge: 1000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41853116, Elapsed time: 3.01 seconds
H_merge: 5000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41872647, Elapsed time: 2.99 seconds
H_merge: 10000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41892178, Elapsed time: 2.99 seconds
H_merge: 20000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41911709, Elapsed time: 2.98 seconds
H_merge: 30000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41931240, Elapsed time: 3.01 seconds
H_merge: 40000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41950771, Elapsed time: 3.03 seconds
H_merge: 50000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41970672, Elapsed time: 2.35 seconds
H_merge: 500, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 41990408, Elapsed time: 2.57 seconds
H_merge: 1000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 42009939, Elapsed time: 3.02 seconds
H_merge: 5000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 42029470, Elapsed time: 3.04 seconds
H_merge: 10000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 42049001, Elapsed time: 3.01 seconds
H_merge: 20000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 42068532, Elapsed time: 3.01 seconds
H_merge: 30000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 42088063, Elapsed time: 3.02 seconds
H_merge: 40000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 42107594, Elapsed time: 3.00 seconds
H_merge: 50000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 42127495, Elapsed time: 2.35 seconds
H_merge: 500, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 42147231, Elapsed time: 2.59 seconds
H_merge: 1000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 42166762, Elapsed time: 2.99 seconds
H_merge: 5000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 42186293, Elapsed time: 2.99 seconds
H_merge: 10000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 42205824, Elapsed time: 2.99 seconds
H_merge: 20000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 42225355, Elapsed time: 3.02 seconds
H_merge: 30000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 42244886, Elapsed time: 2.99 seconds
H_merge: 40000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 42264417, Elapsed time: 2.99 seconds
H_merge: 50000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 42284318, Elapsed time: 2.34 seconds
H_merge: 500, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 42304054, Elapsed time: 2.56 seconds
H_merge: 1000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 42323585, Elapsed time: 3.02 seconds
H_merge: 5000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 42343116, Elapsed time: 3.00 seconds
H_merge: 10000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 42362647, Elapsed time: 2.99 seconds
H_merge: 20000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 42382178, Elapsed time: 3.01 seconds
H_merge: 30000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 42401709, Elapsed time: 3.00 seconds
H_merge: 40000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 42421240, Elapsed time: 2.98 seconds
H_merge: 50000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

------------------------------------------- Number_of_checks_greedy_V: 390 -------------------------------------------

Total score: 42441039, Elapsed time: 2.80 seconds
H_merge: 500, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42460673, Elapsed time: 3.07 seconds
H_merge: 1000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42480103, Elapsed time: 3.47 seconds
H_merge: 5000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42499533, Elapsed time: 3.44 seconds
H_merge: 10000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42518963, Elapsed time: 3.44 seconds
H_merge: 20000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42538393, Elapsed time: 3.46 seconds
H_merge: 30000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42557823, Elapsed time: 3.43 seconds
H_merge: 40000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42577253, Elapsed time: 3.47 seconds
H_merge: 50000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42597052, Elapsed time: 2.82 seconds
H_merge: 500, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42616686, Elapsed time: 3.02 seconds
H_merge: 1000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42636116, Elapsed time: 3.50 seconds
H_merge: 5000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42655546, Elapsed time: 3.46 seconds
H_merge: 10000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42674976, Elapsed time: 3.46 seconds
H_merge: 20000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42694406, Elapsed time: 3.46 seconds
H_merge: 30000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42713836, Elapsed time: 3.46 seconds
H_merge: 40000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42733266, Elapsed time: 3.43 seconds
H_merge: 50000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42753073, Elapsed time: 2.96 seconds
H_merge: 500, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42772715, Elapsed time: 3.18 seconds
H_merge: 1000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42792152, Elapsed time: 3.60 seconds
H_merge: 5000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42811589, Elapsed time: 3.57 seconds
H_merge: 10000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42831026, Elapsed time: 3.57 seconds
H_merge: 20000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42850463, Elapsed time: 3.59 seconds
H_merge: 30000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42869900, Elapsed time: 3.58 seconds
H_merge: 40000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42889337, Elapsed time: 3.60 seconds
H_merge: 50000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42909144, Elapsed time: 2.93 seconds
H_merge: 500, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42928786, Elapsed time: 3.17 seconds
H_merge: 1000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42948223, Elapsed time: 3.59 seconds
H_merge: 5000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42967660, Elapsed time: 3.61 seconds
H_merge: 10000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 42987097, Elapsed time: 3.59 seconds
H_merge: 20000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43006534, Elapsed time: 3.58 seconds
H_merge: 30000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43025971, Elapsed time: 3.57 seconds
H_merge: 40000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43045408, Elapsed time: 3.55 seconds
H_merge: 50000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43065215, Elapsed time: 2.94 seconds
H_merge: 500, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43084857, Elapsed time: 3.15 seconds
H_merge: 1000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43104294, Elapsed time: 3.61 seconds
H_merge: 5000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43123731, Elapsed time: 3.55 seconds
H_merge: 10000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43143168, Elapsed time: 3.59 seconds
H_merge: 20000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43162605, Elapsed time: 3.58 seconds
H_merge: 30000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43182042, Elapsed time: 3.58 seconds
H_merge: 40000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43201479, Elapsed time: 3.59 seconds
H_merge: 50000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43221286, Elapsed time: 2.94 seconds
H_merge: 500, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43240928, Elapsed time: 3.17 seconds
H_merge: 1000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43260365, Elapsed time: 3.58 seconds
H_merge: 5000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43279802, Elapsed time: 3.57 seconds
H_merge: 10000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43299239, Elapsed time: 3.58 seconds
H_merge: 20000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43318676, Elapsed time: 3.56 seconds
H_merge: 30000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43338113, Elapsed time: 3.56 seconds
H_merge: 40000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43357550, Elapsed time: 3.59 seconds
H_merge: 50000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43377357, Elapsed time: 2.93 seconds
H_merge: 500, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43396999, Elapsed time: 3.16 seconds
H_merge: 1000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43416436, Elapsed time: 3.60 seconds
H_merge: 5000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43435873, Elapsed time: 3.59 seconds
H_merge: 10000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43455310, Elapsed time: 3.59 seconds
H_merge: 20000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43474747, Elapsed time: 3.59 seconds
H_merge: 30000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43494184, Elapsed time: 3.61 seconds
H_merge: 40000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43513621, Elapsed time: 3.63 seconds
H_merge: 50000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43533428, Elapsed time: 2.95 seconds
H_merge: 500, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43553070, Elapsed time: 3.15 seconds
H_merge: 1000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43572507, Elapsed time: 3.57 seconds
H_merge: 5000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43591944, Elapsed time: 3.61 seconds
H_merge: 10000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43611381, Elapsed time: 3.57 seconds
H_merge: 20000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43630818, Elapsed time: 3.59 seconds
H_merge: 30000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43650255, Elapsed time: 3.58 seconds
H_merge: 40000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 43669692, Elapsed time: 3.59 seconds
H_merge: 50000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

------------------------------------------- Number_of_checks_greedy_V: 520 -------------------------------------------

Total score: 43689429, Elapsed time: 3.22 seconds
H_merge: 500, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 43709001, Elapsed time: 3.44 seconds
H_merge: 1000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 43728369, Elapsed time: 3.87 seconds
H_merge: 5000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 43747737, Elapsed time: 3.89 seconds
H_merge: 10000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 43767105, Elapsed time: 3.86 seconds
H_merge: 20000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 43786473, Elapsed time: 3.87 seconds
H_merge: 30000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 43805841, Elapsed time: 3.92 seconds
H_merge: 40000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 43825209, Elapsed time: 3.89 seconds
H_merge: 50000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 43844946, Elapsed time: 3.20 seconds
H_merge: 500, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 43864518, Elapsed time: 3.43 seconds
H_merge: 1000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 43883886, Elapsed time: 3.85 seconds
H_merge: 5000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 43903254, Elapsed time: 3.88 seconds
H_merge: 10000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 43922622, Elapsed time: 3.93 seconds
H_merge: 20000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 43941990, Elapsed time: 3.84 seconds
H_merge: 30000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 43961358, Elapsed time: 3.96 seconds
H_merge: 40000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 43980726, Elapsed time: 3.90 seconds
H_merge: 50000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 44000533, Elapsed time: 3.36 seconds
H_merge: 500, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 44020175, Elapsed time: 3.59 seconds
H_merge: 1000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 520

Total score: 44039612, Elapsed time: 4.03 seconds
