Starting hyperparameter tuning for d00100-4.txt

---------------- Number_of_checks_greedy_H: 150 ------------------------

------------------------------------------- Number_of_checks_greedy_V: 130 -------------------------------------------

Total score: 2171526, Elapsed time: 0.02 seconds
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2280084, Elapsed time: 0.01 seconds
H_merge: 30000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2280410, Elapsed time: 0.00 seconds
H_merge: 40000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2280736, Elapsed time: 0.00 seconds
H_merge: 50000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2281062, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2281388, Elapsed time: 0.00 seconds
H_merge: 1000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2281714, Elapsed time: 0.00 seconds
H_merge: 5000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2282040, Elapsed time: 0.01 seconds
H_merge: 10000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2282366, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2282692, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2283018, Elapsed time: 0.00 seconds
H_merge: 40000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2283344, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2283670, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2283996, Elapsed time: 0.01 seconds
H_merge: 1000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2284322, Elapsed time: 0.00 seconds
H_merge: 5000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2284648, Elapsed time: 0.01 seconds
H_merge: 10000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2284974, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2285300, Elapsed time: 0.01 seconds
H_merge: 30000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2285626, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2285952, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2286278, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2286604, Elapsed time: 0.00 seconds
H_merge: 1000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2286930, Elapsed time: 0.00 seconds
H_merge: 5000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2287256, Elapsed time: 0.00 seconds
H_merge: 10000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2287582, Elapsed time: 0.01 seconds
H_merge: 20000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2287908, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2288234, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2288560, Elapsed time: 0.00 seconds
H_merge: 50000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2288886, Elapsed time: 0.00 seconds
H_merge: 500, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2289212, Elapsed time: 0.00 seconds
H_merge: 1000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2289538, Elapsed time: 0.00 seconds
H_merge: 5000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2289864, Elapsed time: 0.00 seconds
H_merge: 10000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2290190, Elapsed time: 0.01 seconds
H_merge: 20000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2290516, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2290842, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2291168, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2291494, Elapsed time: 0.00 seconds
H_merge: 500, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2291820, Elapsed time: 0.00 seconds
H_merge: 1000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2292146, Elapsed time: 0.01 seconds
H_merge: 5000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2292472, Elapsed time: 0.00 seconds
H_merge: 10000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2292798, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2293124, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2293450, Elapsed time: 0.00 seconds
H_merge: 40000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2293776, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2294102, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2294428, Elapsed time: 0.01 seconds
H_merge: 1000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2294754, Elapsed time: 0.01 seconds
H_merge: 5000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2295080, Elapsed time: 0.01 seconds
H_merge: 10000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2295406, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2295732, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2296058, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

Total score: 2296384, Elapsed time: 0.00 seconds
H_merge: 50000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 130

------------------------------------------- Number_of_checks_greedy_V: 260 -------------------------------------------

Total score: 2296710, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2297036, Elapsed time: 0.00 seconds
H_merge: 1000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2297362, Elapsed time: 0.01 seconds
H_merge: 5000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2297688, Elapsed time: 0.00 seconds
H_merge: 10000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2298014, Elapsed time: 0.01 seconds
H_merge: 20000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2298340, Elapsed time: 0.01 seconds
H_merge: 30000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2298666, Elapsed time: 0.00 seconds
H_merge: 40000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2298992, Elapsed time: 0.00 seconds
H_merge: 50000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2299318, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2299644, Elapsed time: 0.00 seconds
H_merge: 1000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2299970, Elapsed time: 0.00 seconds
H_merge: 5000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2300296, Elapsed time: 0.00 seconds
H_merge: 10000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2300622, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2300948, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2301274, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2301600, Elapsed time: 0.02 seconds
H_merge: 50000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2301926, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2302252, Elapsed time: 0.00 seconds
H_merge: 1000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2302578, Elapsed time: 0.00 seconds
H_merge: 5000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2302904, Elapsed time: 0.01 seconds
H_merge: 10000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2303230, Elapsed time: 0.01 seconds
H_merge: 20000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2303556, Elapsed time: 0.01 seconds
H_merge: 30000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2303882, Elapsed time: 0.00 seconds
H_merge: 40000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2304208, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2304534, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2304860, Elapsed time: 0.00 seconds
H_merge: 1000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2305186, Elapsed time: 0.00 seconds
H_merge: 5000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2305512, Elapsed time: 0.00 seconds
H_merge: 10000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2305838, Elapsed time: 0.01 seconds
H_merge: 20000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2306164, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2306490, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2306816, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2307142, Elapsed time: 0.00 seconds
H_merge: 500, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2307468, Elapsed time: 0.01 seconds
H_merge: 1000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2307794, Elapsed time: 0.00 seconds
H_merge: 5000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2308120, Elapsed time: 0.00 seconds
H_merge: 10000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2308446, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2308772, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2309098, Elapsed time: 0.00 seconds
H_merge: 40000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2309424, Elapsed time: 0.00 seconds
H_merge: 50000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2309750, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2310076, Elapsed time: 0.01 seconds
H_merge: 1000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2310402, Elapsed time: 0.00 seconds
H_merge: 5000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2310728, Elapsed time: 0.01 seconds
H_merge: 10000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2311054, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2311380, Elapsed time: 0.01 seconds
H_merge: 30000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2311706, Elapsed time: 0.00 seconds
H_merge: 40000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2312032, Elapsed time: 0.00 seconds
H_merge: 50000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2312358, Elapsed time: 0.00 seconds
H_merge: 500, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2312684, Elapsed time: 0.01 seconds
H_merge: 1000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2313010, Elapsed time: 0.01 seconds
H_merge: 5000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2313336, Elapsed time: 0.00 seconds
H_merge: 10000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2313662, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2313988, Elapsed time: 0.01 seconds
H_merge: 30000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2314314, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2314640, Elapsed time: 0.00 seconds
H_merge: 50000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2314966, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2315292, Elapsed time: 0.01 seconds
H_merge: 1000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2315618, Elapsed time: 0.01 seconds
H_merge: 5000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2315944, Elapsed time: 0.01 seconds
H_merge: 10000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2316270, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2316596, Elapsed time: 0.01 seconds
H_merge: 30000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2316922, Elapsed time: 0.00 seconds
H_merge: 40000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

Total score: 2317248, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 260

------------------------------------------- Number_of_checks_greedy_V: 390 -------------------------------------------

Total score: 2317574, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2317900, Elapsed time: 0.00 seconds
H_merge: 1000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2318226, Elapsed time: 0.01 seconds
H_merge: 5000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2318552, Elapsed time: 0.00 seconds
H_merge: 10000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2318878, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2319204, Elapsed time: 0.01 seconds
H_merge: 30000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2319530, Elapsed time: 0.00 seconds
H_merge: 40000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2319856, Elapsed time: 0.00 seconds
H_merge: 50000, V_merge: 500
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2320182, Elapsed time: 0.00 seconds
H_merge: 500, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2320508, Elapsed time: 0.01 seconds
H_merge: 1000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2320834, Elapsed time: 0.01 seconds
H_merge: 5000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2321160, Elapsed time: 0.01 seconds
H_merge: 10000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2321486, Elapsed time: 0.01 seconds
H_merge: 20000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2321812, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2322138, Elapsed time: 0.00 seconds
H_merge: 40000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2322464, Elapsed time: 0.00 seconds
H_merge: 50000, V_merge: 1000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2322790, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2323116, Elapsed time: 0.00 seconds
H_merge: 1000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2323442, Elapsed time: 0.00 seconds
H_merge: 5000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2323768, Elapsed time: 0.00 seconds
H_merge: 10000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2324094, Elapsed time: 0.01 seconds
H_merge: 20000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2324420, Elapsed time: 0.01 seconds
H_merge: 30000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2324746, Elapsed time: 0.00 seconds
H_merge: 40000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2325072, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 5000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2325398, Elapsed time: 0.00 seconds
H_merge: 500, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2325724, Elapsed time: 0.01 seconds
H_merge: 1000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2326050, Elapsed time: 0.01 seconds
H_merge: 5000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2326376, Elapsed time: 0.01 seconds
H_merge: 10000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2326702, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2327028, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2327354, Elapsed time: 0.00 seconds
H_merge: 40000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2327680, Elapsed time: 0.00 seconds
H_merge: 50000, V_merge: 10000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2328006, Elapsed time: 0.01 seconds
H_merge: 500, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2328332, Elapsed time: 0.01 seconds
H_merge: 1000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2328658, Elapsed time: 0.00 seconds
H_merge: 5000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2328984, Elapsed time: 0.01 seconds
H_merge: 10000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2329310, Elapsed time: 0.01 seconds
H_merge: 20000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2329636, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2329962, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2330288, Elapsed time: 0.00 seconds
H_merge: 50000, V_merge: 20000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2330614, Elapsed time: 0.00 seconds
H_merge: 500, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2330940, Elapsed time: 0.01 seconds
H_merge: 1000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2331266, Elapsed time: 0.01 seconds
H_merge: 5000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2331592, Elapsed time: 0.00 seconds
H_merge: 10000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2331918, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2332244, Elapsed time: 0.01 seconds
H_merge: 30000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2332570, Elapsed time: 0.01 seconds
H_merge: 40000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2332896, Elapsed time: 0.01 seconds
H_merge: 50000, V_merge: 30000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2333222, Elapsed time: 0.00 seconds
H_merge: 500, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2333548, Elapsed time: 0.01 seconds
H_merge: 1000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2333874, Elapsed time: 0.00 seconds
H_merge: 5000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2334200, Elapsed time: 0.01 seconds
H_merge: 10000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2334526, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2334852, Elapsed time: 0.01 seconds
H_merge: 30000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2335178, Elapsed time: 0.00 seconds
H_merge: 40000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2335504, Elapsed time: 0.00 seconds
H_merge: 50000, V_merge: 40000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2335830, Elapsed time: 0.00 seconds
H_merge: 500, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2336156, Elapsed time: 0.01 seconds
H_merge: 1000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2336482, Elapsed time: 0.00 seconds
H_merge: 5000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2336808, Elapsed time: 0.00 seconds
H_merge: 10000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2337134, Elapsed time: 0.00 seconds
H_merge: 20000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

Total score: 2337460, Elapsed time: 0.00 seconds
H_merge: 30000, V_merge: 50000
Number_of_checks_greedy_H: 300, Number_of_checks_greedy_V: 390

